id,query,bucket,entity_type,candidate_id,candidate_label,candidate_description,candidate_score,candidate_source,candidate_url,match
QW1238,torat adonai t'mima (samuel adler),work,entity,Q210,adonai ro'i,,0.75,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q210,
QW1238,torat adonai t'mima (samuel adler),work,entity,Q1036,samuel bugatch,,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1036,
QW1238,torat adonai t'mima (samuel adler),work,entity,Q1037,samuel malavsky,,0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1037,
QW1238,torat adonai t'mima (samuel adler),work,entity,Q212,adonai z'kharanu,,0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q212,
QW1238,torat adonai t'mima (samuel adler),work,entity,Q211,adonai ro'i (psalm 23),,0.56,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q211,
QW1238,torat adonai t'mima (samuel adler),work,entity,Q209,adonai malakh (julius chajes),,0.5517241379310345,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q209,
QW1238,torat adonai t'mima (samuel adler),work,entity,Q208,adonai malakh (frederick piket),,0.5333333333333333,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q208,
QW1238,torat adonai t'mima (samuel adler),work,entity,__create__,torat adonai t'mima (samuel adler),,0.0,create,,
QW1238,torat adonai t'mima (samuel adler),work,entity,__create__,torat adonai t'mima (samuel adler),,,,,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,Q467,etz ḥayyim hi (abraham wolf binder),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q467,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,Q195,abraham binder,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q195,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,Q199,abraham wolf binder,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q199,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,Q198,abraham kaplan,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q198,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,Q196,abraham ellstein,,0.6086956521739131,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q196,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,Q197,"abraham ellstein, arranger neil levin",,0.5507246376811594,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q197,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,Q567,hirshanu–anenu–mi she'ana l'avraham–hu ya'anenu,,0.29729729729729726,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q567,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,Q566,hin'ni,,0.2105263157894737,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q566,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,__create__,etz ḥayyim hi (abraham wolf binder),,0.0,create,,
QW1239,etz ḥayyim hi (abraham wolf binder),work,entity,__create__,etz ḥayyim hi (abraham wolf binder),,,,,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,Q467,etz ḥayyim hi (abraham wolf binder),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q467,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,Q195,abraham binder,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q195,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,Q199,abraham wolf binder,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q199,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,Q198,abraham kaplan,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q198,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,Q196,abraham ellstein,,0.6086956521739131,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q196,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,Q197,"abraham ellstein, arranger neil levin",,0.5507246376811594,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q197,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,Q567,hirshanu–anenu–mi she'ana l'avraham–hu ya'anenu,,0.29729729729729726,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q567,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,Q566,hin'ni,,0.2105263157894737,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q566,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,__create__,etz ḥayyim hi (abraham wolf binder),,0.0,create,,
QW1240,etz ḥayyim hi (abraham wolf binder),work,entity,__create__,etz ḥayyim hi (abraham wolf binder),,,,,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q181,a traditional first s'liḥot service (part 1/2):,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q181,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q1216,traditional,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1216,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q1217,traditional?,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1217,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q481,first methodist church in hollywood,,0.41558441558441556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q481,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q954,partita for solo cello,,0.40625,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q954,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q159,a bisl libe un a bisl glik,,0.36065573770491804,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q159,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q162,a foter tzu zayn zun,,0.3548387096774194,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q162,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q163,a garden eastward,,0.33898305084745756,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q163,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q41,Liturgical-Service,"a fully composed sacred service for the Sabbath, Holy Day, or Festival.",0.33898305084745756,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q41,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q160,a brivele der mamen,,0.3278688524590164,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q160,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q161,a carol for hanukka,,0.3278688524590164,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q161,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,Q123,Movement(s),self-contained part of a musical composition or musical form,0.11764705882352942,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q123,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,__create__,a traditional first s'liḥot service (part 1/2):,,0.0,create,,
QW1241,a traditional first s'liḥot service (part 1/2):,work,entity,__create__,a traditional first s'liḥot service (part 1/2):,,,,,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q181,a traditional first s'liḥot service (part 1/2):,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q181,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q1216,traditional,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1216,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q1217,traditional?,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1217,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q481,first methodist church in hollywood,,0.41558441558441556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q481,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q954,partita for solo cello,,0.40625,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q954,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q159,a bisl libe un a bisl glik,,0.36065573770491804,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q159,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q162,a foter tzu zayn zun,,0.3548387096774194,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q162,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q163,a garden eastward,,0.33898305084745756,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q163,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q41,Liturgical-Service,"a fully composed sacred service for the Sabbath, Holy Day, or Festival.",0.33898305084745756,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q41,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q160,a brivele der mamen,,0.3278688524590164,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q160,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q161,a carol for hanukka,,0.3278688524590164,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q161,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,Q123,Movement(s),self-contained part of a musical composition or musical form,0.11764705882352942,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q123,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,__create__,a traditional first s'liḥot service (part 1/2):,,0.0,create,,
QW1242,a traditional first s'liḥot service (part 1/2):,work,entity,__create__,a traditional first s'liḥot service (part 1/2):,,,,,
QW1244,ashrei–einei khol–va'anahnu (leib glantz),work,entity,Q282,ashrei–einei khol–va'anahnu (leib glantz),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q282,
QW1244,ashrei–einei khol–va'anahnu (leib glantz),work,entity,Q709,leib glantz,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q709,
QW1244,ashrei–einei khol–va'anahnu (leib glantz),work,entity,Q710,leib glantz/moshe koussevitzky/joshua lind,,0.4473684210526316,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q710,
QW1244,ashrei–einei khol–va'anahnu (leib glantz),work,entity,__create__,ashrei–einei khol–va'anahnu (leib glantz),,0.0,create,,
QW1244,ashrei–einei khol–va'anahnu (leib glantz),work,entity,__create__,ashrei–einei khol–va'anahnu (leib glantz),,,,,
QW1245,ashrei–einei khol–va'anahnu (leib glantz),work,entity,Q282,ashrei–einei khol–va'anahnu (leib glantz),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q282,
QW1245,ashrei–einei khol–va'anahnu (leib glantz),work,entity,Q709,leib glantz,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q709,
QW1245,ashrei–einei khol–va'anahnu (leib glantz),work,entity,Q710,leib glantz/moshe koussevitzky/joshua lind,,0.4473684210526316,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q710,
QW1245,ashrei–einei khol–va'anahnu (leib glantz),work,entity,__create__,ashrei–einei khol–va'anahnu (leib glantz),,0.0,create,,
QW1245,ashrei–einei khol–va'anahnu (leib glantz),work,entity,__create__,ashrei–einei khol–va'anahnu (leib glantz),,,,,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q1356,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1356,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q676,kaddish,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q676,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q1208,todros greenberg & abraham kalechnik,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1208,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q195,abraham binder,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q195,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q198,abraham kaplan,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q198,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q196,abraham ellstein,,0.6086956521739131,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q196,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q199,abraham wolf binder,,0.5384615384615384,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q199,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q677,kaddish for cello and orchestra,,0.5238095238095238,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q677,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q680,kaddish titkabel / kaddish shalem,,0.4666666666666666,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q680,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q197,"abraham ellstein, arranger neil levin",,0.4403669724770642,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q197,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q678,kaddish for maurice abravanel,,0.43137254901960786,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q678,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q266,and thou shalt love (debbie friedman),,0.38888888888888884,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q266,
QW1247,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,__create__,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),,,,,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q1356,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1356,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q676,kaddish,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q676,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q1208,todros greenberg & abraham kalechnik,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1208,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q195,abraham binder,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q195,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q198,abraham kaplan,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q198,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q196,abraham ellstein,,0.6086956521739131,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q196,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q199,abraham wolf binder,,0.5384615384615384,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q199,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q677,kaddish for cello and orchestra,,0.5238095238095238,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q677,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q680,kaddish titkabel / kaddish shalem,,0.4666666666666666,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q680,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q197,"abraham ellstein, arranger neil levin",,0.4403669724770642,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q197,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q678,kaddish for maurice abravanel,,0.43137254901960786,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q678,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,Q266,and thou shalt love (debbie friedman),,0.38888888888888884,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q266,
QW1248,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),work,entity,__create__,ḥatzi kaddish (based on settings by todros greenberg and abraham kalechnik),,,,,
QW1250,ata ritzatzta (l'kha adonai),work,entity,Q285,ata ritzatzta (l'kha adonai),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q285,
QW1250,ata ritzatzta (l'kha adonai),work,entity,Q210,adonai ro'i,,0.75,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q210,
QW1250,ata ritzatzta (l'kha adonai),work,entity,Q212,adonai z'kharanu,,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q212,
QW1250,ata ritzatzta (l'kha adonai),work,entity,Q211,adonai ro'i (psalm 23),,0.5454545454545454,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q211,
QW1250,ata ritzatzta (l'kha adonai),work,entity,Q208,adonai malakh (frederick piket),,0.5185185185185186,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q208,
QW1250,ata ritzatzta (l'kha adonai),work,entity,Q209,adonai malakh (julius chajes),,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q209,
QW1250,ata ritzatzta (l'kha adonai),work,entity,__create__,ata ritzatzta (l'kha adonai),,0.0,create,,
QW1250,ata ritzatzta (l'kha adonai),work,entity,__create__,ata ritzatzta (l'kha adonai),,,,,
QW1251,ata ritzatzta (l'kha adonai),work,entity,Q285,ata ritzatzta (l'kha adonai),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q285,
QW1251,ata ritzatzta (l'kha adonai),work,entity,Q210,adonai ro'i,,0.75,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q210,
QW1251,ata ritzatzta (l'kha adonai),work,entity,Q212,adonai z'kharanu,,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q212,
QW1251,ata ritzatzta (l'kha adonai),work,entity,Q211,adonai ro'i (psalm 23),,0.5454545454545454,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q211,
QW1251,ata ritzatzta (l'kha adonai),work,entity,Q208,adonai malakh (frederick piket),,0.5185185185185186,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q208,
QW1251,ata ritzatzta (l'kha adonai),work,entity,Q209,adonai malakh (julius chajes),,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q209,
QW1251,ata ritzatzta (l'kha adonai),work,entity,__create__,ata ritzatzta (l'kha adonai),,0.0,create,,
QW1251,ata ritzatzta (l'kha adonai),work,entity,__create__,ata ritzatzta (l'kha adonai),,,,,
QW1253,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q701,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q701,
QW1253,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q621,isaac kaminsky,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q621,
QW1253,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q622,"isaac kaminsky,  jacob goldstone",,0.6363636363636364,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q622,
QW1253,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q623,"isaac kaminsky, arr o. julius and neil w. levin",,0.509090909090909,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q623,
QW1253,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q624,"isaac kaminsky, arr. o. julius; moshe ganchoff, arr. s. silbermintz",,0.509090909090909,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q624,
QW1253,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,__create__,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),,0.0,create,,
QW1253,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,__create__,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),,,,,
QW1254,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q701,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q701,
QW1254,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q621,isaac kaminsky,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q621,
QW1254,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q622,"isaac kaminsky,  jacob goldstone",,0.6363636363636364,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q622,
QW1254,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q623,"isaac kaminsky, arr o. julius and neil w. levin",,0.509090909090909,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q623,
QW1254,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,Q624,"isaac kaminsky, arr. o. julius; moshe ganchoff, arr. s. silbermintz",,0.509090909090909,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q624,
QW1254,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,__create__,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),,0.0,create,,
QW1254,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),work,entity,__create__,l'khu n'rann'na–hann'shama lakh (isaac kaminsky),,,,,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q681,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q681,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q285,ata ritzatzta (l'kha adonai),,0.4719101123595506,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q285,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q224,al ta'azvenu–tavo l'fanekha,,0.38636363636363635,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q224,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q223,al naharot bavel,,0.35,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q223,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q906,national endowment consortium commission grant,,0.34545454545454546,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q906,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q443,elegy for anne frank,,0.33333333333333326,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q443,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q907,national federation of temple youth,,0.3232323232323232,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q907,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q442,el melekh yoshev (zavel zilberts),,0.31578947368421056,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q442,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q225,alexander olshanetsky,,0.3058823529411765,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q225,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q440,el male raḥamim,,0.30379746835443044,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q440,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q226,alexandre tansman,,0.29629629629629634,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q226,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q905,nathaniel shilkret,,0.2926829268292683,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q905,
QW1256,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,__create__,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,,,,,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q681,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q681,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q285,ata ritzatzta (l'kha adonai),,0.4719101123595506,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q285,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q224,al ta'azvenu–tavo l'fanekha,,0.38636363636363635,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q224,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q223,al naharot bavel,,0.35,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q223,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q906,national endowment consortium commission grant,,0.34545454545454546,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q906,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q443,elegy for anne frank,,0.33333333333333326,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q443,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q907,national federation of temple youth,,0.3232323232323232,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q907,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q442,el melekh yoshev (zavel zilberts),,0.31578947368421056,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q442,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q225,alexander olshanetsky,,0.3058823529411765,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q225,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q440,el male raḥamim,,0.30379746835443044,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q440,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q226,alexandre tansman,,0.29629629629629634,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q226,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,Q905,nathaniel shilkret,,0.2926829268292683,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q905,
QW1257,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,work,entity,__create__,kama yisartanu–ki ata el raḥum–ta'avor al pesha–adonai adonai–s'laḥ na,,,,,
QW1258,hattei (israel schorr),work,entity,Q545,hattei (israel schorr),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q545,
QW1258,hattei (israel schorr),work,entity,Q628,israel schorr,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q628,
QW1258,hattei (israel schorr),work,entity,Q626,israel alter,,0.6875,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q626,
